ProductId,final_category,cat_confidence
B002MAH7MK,pet food,1.0
B002MG4Y9S,coffee,1.0
B002MGCWBU,other,1.0
B002MO765O,sugar & sweetener,1.0
B002MWZOSM,cereal,1.0
B002MXSAD2,baby food,1.0
B002N4AUH4,cereal,1.0
B002N4ID5K,pet food,1.0
B002N4O8WC,pet food,1.0
B002N7DSLG,biscuit & cookie,0.5
B002N7OCGQ,biscuit & cookie,1.0
B002NGKHPM,tea,1.0
B002NHYQAS,chocolate,1.0
B002NM1UYS,other,1.0
B002O0NGR8,sugar & sweetener,1.0
B002OFU7MK,snack,0.6666666666666666
B002OFU8JC,dried fruit,0.5
B002OFU94G,jerky & dried meat,1.0
B002OFUBJO,jerky & dried meat,1.0
B002OFUC8O,jerky & dried meat,1.0
B002OFZIV0,jerky & dried meat,1.0
B002OFZM8O,candy,0.5
B002OFZMPW,candy,0.5
B002OG89MO,snack,1.0
B002OGFICS,pet food,1.0
B002OMV09W,drink,1.0
B002ON641U,dried fruit,1.0
B002OSFQ2I,other,1.0
B002OSS32I,snack,1.0
B002OVICJO,pet food,1.0
B002P23I50,snack,1.0
B002P5D37K,candy,1.0
B002P9MIJ0,other,1.0
B002PAHIWQ,sauce & dressing,1.0
B002PAYL80,tea,1.0
B002PB0RBO,snack,1.0
B002PI82P0,coffee,1.0
B002PKUUK8,other,1.0
B002PNWU76,cake & pastry,1.0
B002PO3KBK,sugar & sweetener,1.0
B002Q0Z8F4,pet food,1.0
B002Q8JOSI,syrup,1.0
B002QGK2V8,coffee,1.0
B002QM9CTA,sauce & dressing,1.0
B002QTWTFW,snack,1.0
B002QTXS5C,snack,1.0
B002QWFT5Q,pet food,1.0
B002QWHJOU,pet food,0.8
B002QWP89S,pet food,0.75
B002QWP8H0,pet food,1.0
B002QX4SLG,other,1.0
B002R81L92,chocolate,1.0
B002R83IMK,coffee,1.0
B002R8IR12,jerky & dried meat,1.0
B002R8J7YS,supplement,0.5
B002R8LYWQ,pet food,1.0
B002R8SLUY,pet food,1.0
B002R8UANK,pet food,1.0
B002RBOB9G,candy,1.0
B002RBTV78,candy,1.0
B002RBTWHC,chocolate,1.0
B002RBTXL2,chocolate,1.0
B002S4AQOQ,pet food,1.0
B002SCDI9I,candy,1.0
B002SHYCQQ,nuts & seeds,1.0
B002SV5P9A,nuts & seeds,1.0
B002SVAYGY,cake & pastry,1.0
B002SZDJNK,pet food,1.0
B002T0GXNC,drink,1.0
B002T0IHJ0,drink,1.0
B002T0IHPO,drink,0.5
B002T0KDNI,drink,1.0
B002T0NWKE,drink,1.0
B002T9F6B8,sauce & dressing,1.0
B002TMV34E,coffee,1.0
B002TMV3CG,coffee,1.0
B002TMV3GC,coffee,1.0
B002TOEMWW,pet food,1.0
B002TSA90C,drink,1.0
B002TSA91G,skin care,1.0
B002TSA91Q,skin care,0.4
B002TW7438,syrup,1.0
B002TXGVIQ,soup,1.0
B002TXT502,other,1.0
B002UKH434,biscuit & cookie,1.0
B002UKRORU,flour & baking mix,1.0
B002UP3ZZU,milk & cream,1.0
B002UQIZ2C,biscuit & cookie,1.0
B002UT92L2,pet food,1.0
B002UUJ590,other,1.0
B002UV74RE,honey,1.0
B002V0FZMU,cake & pastry,1.0
B002VC943E,other,1.0
B002VLZ8D0,oil & vinegar,1.0
B002VNKTUA,candy,1.0
B002VRQJC8,pet food,1.0
B002VTE7JI,soup,1.0
B002VZUW0A,snack,1.0
B002W9JILE,coffee,1.0
B002WD98NS,coffee,1.0
B002WDCEHA,coffee,1.0
B002WDCFFG,coffee,0.5
B002WDZ6Y8,coffee,0.5
B002WW7XGI,drink,1.0
B002WWHY7G,coffee,1.0
B002X3VJIE,other,1.0
B002Y2OWOC,coffee,1.0
B002Y2QSSK,coffee,1.0
B002Y5MM8M,dried fruit,1.0
B002Y7018S,other,1.0
B002YFZ7IY,pet food,1.0
B002YH5JJ4,seasoning & spice,1.0
B002YJ0118,snack,1.0
B002YJ6K2M,tea,1.0
B002YLG8HC,oil & vinegar,1.0
B002YLGA0W,snack,1.0
B002YR7A78,rice & grain,1.0
B002YR7B7C,flour & baking mix,1.0
B002Z04S06,snack,1.0
B002Z04ZNQ,drink,1.0
B002Z9EQPO,baby food,1.0
B002Z9ER6W,pet food,1.0
B002ZF06JI,snack,1.0
B002ZF3PQY,pet food,1.0
B002ZJ3CC2,candy,1.0
B002ZJ4J7Y,coffee,1.0
B002ZJMRTQ,snack,1.0
B002ZJSSEE,jam & spread,1.0
B002ZOCF0M,coffee,1.0
B002ZOG29C,coffee,1.0
B002ZOG2K6,coffee,1.0
B002ZQ7B0O,other,1.0
B002ZX1U9A,drink,0.5
B00305AA0M,baby food,1.0
B00305L330,coffee,1.0
B00305L394,pet food,1.0
B0030DH0Q6,pet food,1.0
B0030F70HI,candy,1.0
B0030F70LO,pet food,1.0
B0030GOO5S,coffee,1.0
B0030H1WW0,coffee,1.0
B0030HIITA,snack,1.0
B0030HSFW0,drink,1.0
B0030L2SVA,seasoning & spice,1.0
B0030MV7IO,drink,1.0
B0030VBPN2,baby food,0.5
B0030VBQ5Y,baby food,0.5
B0030VBQOK,baby food,1.0
B0030VBRCG,fruit,0.5
B0030VBRIU,baby food,1.0
B0030VBSBG,yogurt,1.0
B0030VJ818,snack,0.5
B0030VJ8E0,candy,1.0
B0030VJ8YU,baby food,1.0
B0030VJ97Q,baby food,1.0
B0030VJ9K8,baby food,0.5
B0030VJ9UI,snack,1.0
B00317Y3HK,rice & grain,1.0
B003194PBC,pet food,1.0
B0031Q1VX0,pet food,1.0
B0031TJ0X0,tea,1.0
B0031U9UZC,fruit,1.0
B0031U9VI8,baby food,1.0
B0031UBWLM,baby food,1.0
B0031VDJZS,baby food,1.0
B0032B0BD0,snack,1.0
B0032BXUJM,coffee,1.0
B0032BYMJE,candy,1.0
B0032CB15Q,coffee,1.0
B0032COF5O,drink,1.0
B0032GL19S,candy,1.0
B0032GMRBO,snack,1.0
B0032K0492,cereal,1.0
B0032RPLSY,snack,1.0
B003373C2A,drink,1.0
B0033758B8,sugar & sweetener,1.0
B00337P71Y,meat,1.0
B00337WU1E,biscuit & cookie,1.0
B00338BV68,noodle & pasta,1.0
B0033HGLTG,coffee,1.0
B0033HPPIO,chocolate,0.5
B0033HPPIY,coffee,1.0
B0033WDDU6,gum,1.0
B0033YH45Y,supplement,1.0
B00344R71Y,coffee,1.0
B00348D8G8,soup,1.0
B0034EDLS2,snack,0.5
B0034EDMCW,nuts & seeds,0.3333333333333333
B0034EDMLI,nuts & seeds,0.6666666666666666
B0034EFIYC,supplement,0.5
B0034KP00S,honey,1.0
B0034KQPKM,tea,1.0
B0034L8UZY,dried fruit,0.5
B00351JWTQ,coffee,1.0
B0035CPZ4G,meat,1.0
B0035R8WVO,seasoning & spice,1.0
B0035RLCLQ,seasoning & spice,1.0
B00362FJD2,coffee,1.0
B0036B8B0Q,snack,1.0
B0036FBCGM,pet food,1.0
B0036Q6DSS,other,1.0
B0036QD9VC,candy,1.0
B0036QLL3A,tea,1.0
B00370CFR6,coffee,1.0
B00370ESNU,drink,1.0
B00375LB7Q,other,1.0
B003762ZJI,pet food,1.0
B00376ZEY6,candy,0.5
B0037AJCA4,plant,1.0
B0037BONRK,sugar & sweetener,1.0
B0037J1YO2,sauce & dressing,1.0
B0037JFHIQ,drink,1.0
B0037QUWY8,sauce & dressing,1.0
B00382UXU4,snack,1.0
B0038336IE,meat,1.0
B00384ABT0,supplement,1.0
B00384NZTI,drink,1.0
B00388XW7Y,pet food,1.0
B0038B1DEU,yogurt,0.5
B0038B38BQ,candy,1.0
B0038B3AAK,chocolate,0.5
B0038F7ZU2,chocolate,1.0
B0038KBTZE,candy,1.0
B0038KCCMS,snack,1.0
B0038KHK8E,nut & seeds,1.0
B0038N9CCS,sauce & dressing,1.0
B0038QUJHM,tea,1.0
B00394JNAW,flour & baking mix,1.0
B00395570G,drink,0.5
B00395DVQS,coffee,1.0
B0039KDRCQ,noodle & pasta,1.0
B0039KERRK,milk & cream,1.0
B0039KES42,snack,1.0
B0039LVLS2,snack,1.0
B0039N20OY,honey,1.0
B0039OT488,dried fruit,1.0
B0039VPITK,cake & pastry,1.0
B0039XA3BG,nuts & seeds,1.0
B003A199AI,snack,1.0
B003A23HZK,pet food,1.0
B003ANFMY8,pet food,1.0
B003AOH5Y2,coffee,1.0
B003AOIO6K,drink,1.0
B003AUB1XM,other,1.0
B003AYGMNC,pet food,1.0
B003AZ2ECY,snack,1.0
B003B3OKF4,other,1.0
B003B3OOPA,oil & vinegar,0.75
B003B6VI60,supplement,1.0
B003BGRUPI,tea,1.0
B003BI2HK4,biscuit & cookie,1.0
B003BJZMSM,snack,0.6666666666666666
B003BKOTQ2,pet food,1.0
B003BL1GXU,snack,1.0
B003BV2LES,snack,1.0
B003BYIPO0,snack,1.0
B003C5JX44,honey,1.0
B003C5TCYU,pet food,1.0
B003CIBPN8,drink,0.6
B003CIFZZC,seasoning & spice,1.0
B003CJJKRU,coffee,1.0
B003CK0WLM,tea,1.0
B003CK0XC0,tea,1.0
B003CK2BQG,tea,1.0
B003CK7MME,coffee,0.5
B003CK7O36,tea,1.0
B003CMLP9I,seasoning & spice,1.0
B003CN5NPE,drink,1.0
B003D4F1QS,tea,1.0
B003D4IUCK,tea,1.0
B003D4IYSU,tea,1.0
B003D4MDKK,drink,1.0
B003D4MFUS,drink,1.0
B003D4MW38,tea,0.6666666666666666
B003D4MYLS,tea,1.0
B003D5JJEC,chocolate,1.0
B003DCUBOM,other,1.0
B003DKT870,coffee,1.0
B003DMXDKQ,snack,1.0
B003DNL9TW,other,1.0
B003DVMYUW,tea,1.0
B003DVTAN6,supplement,1.0
B003DY179S,drink,1.0
B003E3WMM4,dried fruit,1.0
B003E6COLK,snack,1.0
B003E728CE,pet food,1.0
B003EIXT6C,snack,1.0
B003EJG7GA,snack,1.0
B003EM7J9Q,seasoning & spice,0.5
B003EML8PM,sugar & sweetener,0.3333333333333333
B003EMVY8S,candy,1.0
B003EYXUXS,sauce & dressing,1.0
B003F8XZSS,tea,1.0
B003FCZOPQ,candy,1.0
B003FCZUCI,drink,1.0
B003FD41QI,drink,1.0
B003FDC2I2,candy,0.6666666666666666
B003FDG4K4,drink,0.5
B003FFHFS2,seasoning & spice,1.0
B003FWH170,snack,1.0
B003G0APGK,rice & grain,1.0
B003G2JNQQ,chocolate,1.0
B003G2UPS6,coffee,1.0
B003G50HPE,seasoning & spice,1.0
B003G52BN0,drink,1.0
B003GAJQ3S,drink,1.0
B003GHESE8,coffee,1.0
B003GMFAWM,soup,1.0
B003GMGQSY,snack,1.0
B003GS3VQ8,soup,1.0
B003GSVSWW,tea,1.0
B003GTR8IO,coffee,1.0
B003GU0ENY,coffee,1.0
B003GWZB4E,other,1.0
B003H26J5I,noodle & pasta,1.0
B003H7YHUW,canned food,1.0
B003H8Q2E0,coffee,1.0
B003HFA3XY,tea,1.0
B003IDF86C,snack,1.0
B003IHO8LE,drink,1.0
B003IHO8LY,supplement,1.0
B003IMECGU,fruit,1.0
B003IMSFI6,drink,1.0
B003JA5KLM,coffee,1.0
B003JYEJH4,snack,1.0
B003JYWDLS,seasoning & spice,1.0
B003K2EXI0,other,1.0
B003KJE2WK,chocolate,1.0
B003KLK8BW,snack,1.0
B003KLT05C,snack,1.0
B003KRHDMI,drink,0.5
B003KV4LRO,seasoning & spice,1.0
B003KV7V1C,other,1.0
B003L1XMAA,drink,1.0
B003LECIDE,coffee,1.0
B003LLRE5O,drink,1.0
B003LPKEMU,nut & seeds,1.0
B003LPM9VE,other,1.0
B003LPQDS4,tea,1.0
B003LWOS7A,coffee,0.5
B003LZ6MLW,candy,1.0
B003M5VN92,pet food,1.0
B003M60630,tea,1.0
B003M61F0I,cereal,1.0
B003M61F4E,pet food,1.0
B003M61HU6,baby food,1.0
B003M63C0E,pet food,1.0
B003MA8P02,snack,1.0
B003MBC4MG,tea,1.0
B003MCDXZM,other,1.0
B003MOXA6C,snack,1.0
B003MSS1X0,other,1.0
B003MW77W2,pet food,1.0
B003MW7858,pet food,1.0
B003MZC8NM,milk & cream,1.0
B003N0ZEKU,coffee,1.0
B003N7WWRG,gum,1.0
B003N891CY,gum,1.0
B003NDF1MI,snack,1.0
B003NDJ86S,snack,1.0
B003NF38G2,sauce & dressing,1.0
B003NUYBV8,snack,1.0
B003NV4O00,candy,1.0
B003NZHOQ2,energy bar,0.3333333333333333
B003O5Q3KE,pet food,1.0
B003O7T87C,tea,1.0
B003OB4CMY,noodle & pasta,1.0
B003OGKCDC,coffee,1.0
B003OJLCXI,coffee,1.0
B003OP550S,chocolate,1.0
B003OS4AMO,hair care,1.0
B003OZV4Y4,drink,1.0
B003P02EGU,drink,1.0
B003P5YNDC,drink,1.0
B003P7ZO0G,drink,1.0
B003P9XFV4,pet food,1.0
B003P9XFVO,rice & grain,1.0
B003P9XGDG,pet food,1.0
B003PBTQMO,tea,1.0
B003PEKJK4,cereal,1.0
B003PFPFIE,drink,1.0
B003PFUNU4,other,1.0
B003PK3EOQ,other,1.0
B003PMQMK2,cereal,1.0
B003PPAS9K,oil & vinegar,1.0
B003PPDFBI,snack,1.0
B003Q4TY18,candy,1.0
B003QDRJXY,oil & vinegar,0.6666666666666666
B003QGODTO,coffee,1.0
B003QKBDX4,coffee,0.8
B003QM6ZDU,candy,1.0
B003QNJYXM,drink,0.8
B003QNLUTI,drink,0.5
B003QTB222,cake & pastry,1.0
B003QTZ2RS,tea,1.0
B003QVL4SW,drink,1.0
B003R0LLIU,pet food,1.0
B003RG9WGM,pet food,1.0
B003RM9SA6,rice & grain,0.5
B003RWVFEI,canned food,1.0
B003RYCUS6,coffee,1.0
B003S9C79C,pet food,1.0
B003S9GWU2,pet food,1.0
B003SB9XXI,pet food,1.0
B003SBPSXM,candy,1.0
B003SBU3OG,baby food,0.5
B003SBW50G,drink,1.0
B003SBXKEQ,yogurt,1.0
B003SBZC1U,drink,1.0
B003SE5QIG,pet food,1.0
B003SLTETG,pet food,1.0
B003SO46SC,snack,1.0
B003SSWCJI,supplement,1.0
B003TC7WN4,coffee,1.0
B003THS4ZE,drink,1.0
B003TNANSO,supplement,0.5
B003TO9RSU,other,1.0
B003TRFU06,candy,1.0
B003TS11MG,chocolate,1.0
B003TVIB0I,canned food,1.0
B003TX4L6O,drink,1.0
B003UE2X2G,cereal,1.0
B003UI24QW,other,1.0
B003UIFL0S,candy,1.0
B003UMQ86U,other,1.0
B003UQ6OMY,pet food,1.0
B003UYGW8W,other,1.0
B003V019RY,sugar & sweetener,1.0
B003V3AX0K,seasoning & spice,1.0
B003V7XNRQ,drink,0.5
B003V8QGAG,snack,1.0
B003V8SO10,drink,1.0
B003V8Y892,coffee,0.5
B003VCULUS,coffee,1.0
B003VD9NQ0,coffee,1.0
B003VF5Y6G,candy,1.0
B003VIFGWU,candy,1.0
B003VIJI1A,soup,1.0
B003VIWN1C,pet food,0.6666666666666666
B003VIWN1M,pet food,1.0
B003VIWN26,pet food,1.0
B003VMVL3O,chocolate,1.0
B003VN8ZRI,cheese,1.0
B003VN9536,fruit,1.0
B003VQJT8E,candy,1.0
B003VS77A4,drink,1.0
B003VTN95K,milk & cream,1.0
B003VTNBQ2,drink,1.0
B003VUETIA,candy,1.0
B003VXE46Y,nut & seeds,1.0
B003VXFK44,coffee,1.0
B003VXHGDM,coffee,0.6666666666666666
B003VXHGE6,coffee,1.0
B003VXHGPK,coffee,0.75
B003VXJJTQ,coffee,1.0
B003VXL0V6,coffee,0.8333333333333334
B003WE8Q98,snack,0.5
B003WGQHQ0,candy,1.0
B003WM7ILW,other,1.0
B003XP3010,drink,1.0
B003XUHGRO,canned food,1.0
B003XUJ3I4,drink,1.0
B003XW3ZYU,other,1.0
B003Y391DC,drink,1.0
B003Y3F5T6,drink,1.0
B003Y3F5TQ,snack,1.0
B003Y3GW9S,baby food,1.0
B003Y5J5GI,snack,1.0
B003Y5OYZK,soup,1.0
B003Y5P6CK,pet food,1.0
B003YBH398,jerky & dried meat,1.0
B003YBLF2E,snack,1.0
B003YBNIME,snack,1.0
B003YBP6Q0,snack,0.5
B003YK8YU6,baby food,1.0
B003YU7V1E,cereal,1.0
B003YUW7EK,seasoning & spice,1.0
B003YV46WK,drink,1.0
B003YVQMW2,pet food,1.0
B003YXUK2I,noodle & pasta,1.0
B003YXWAF8,candy,1.0
B003Z6W32E,coffee,1.0
B003Z6ZGZK,coffee,1.0
B003Z6ZGZU,soup,0.5
B003ZDYQ0E,rice & grain,0.5
B003ZIAOV4,drink,1.0
B003ZN534C,other,1.0
B003ZNXCE0,pet food,1.0
B003ZNXCIQ,pet food,1.0
B003ZRZN7K,drink,1.0
B003ZUNVOE,other,1.0
B003ZUPWDM,drink,1.0
B003ZWV5Z4,jam & spread,1.0
B003ZXAN4C,snack,1.0
B003ZXCA2U,snack,1.0
B003ZXCAAC,sugar & sweetener,1.0
B003ZXE9QA,cereal,1.0
B003ZXG0VW,candy,0.5
B00401OZ1U,drink,1.0
B004051BO0,coffee,1.0
B00406ZNL6,milk & cream,1.0
B004078WRW,cereal,1.0
B0040BESXK,pet food,1.0
B0040I3D2U,other,1.0
B0040J01KQ,cake & pastry,1.0
B0040J1OCA,coffee,1.0
B0040J7HIU,snack,1.0
B0040K41MY,cereal,1.0
B0040PSIWI,canned food,1.0
B0040PWIHE,vegetable,1.0
B0040PWYVO,rice & grain,1.0
B0040PYN86,drink,1.0
B0040PZ0BA,snack,1.0
B0040WCWN2,other,1.0
B0040WE7ZI,tea,1.0
B0040WHJQM,noodle & pasta,1.0
B0040Y4DJ6,rice & grain,1.0
B0040YW1Q8,chocolate,1.0
B00412W76S,tea,1.0
B004157PZI,protein bar,1.0
B0041CD3W0,candy,1.0
B0041CH3NU,other,1.0
B0041CIR62,drink,0.5
B0041KZI0M,pet food,1.0
B0041L3MAE,pet food,1.0
B0041L3T4I,candy,1.0
B0041NYV8E,tea,0.5714285714285714
B0041QF02W,coffee,1.0
B00423UVBO,snack,1.0
B0042GUIN2,chocolate,1.0
B0042RKTG2,noodle & pasta,1.0
B0042SI0VW,other,1.0
B0042TVKZY,snack,1.0
B0042U90LO,sauce & dressing,1.0
B00430B73W,chocolate,1.0
B00433YTRA,other,1.0
B004346LH0,tea,1.0
B00434KOQO,soup,1.0
B00437AB1O,cereal,1.0
B00438XVGU,coffee,1.0
B004391DK0,bread,0.25
B0043H4U20,chocolate,1.0
B0043OYZ8W,pet food,1.0
B0043Q5HFU,coffee,1.0
B0043SXKGG,snack,1.0
B0043WOANY,other,0.5
B0043YM2F0,coffee,1.0
B00448FZWM,seasoning & spice,1.0
B0044AAGNI,gum,1.0
B0044BT06G,noodle & pasta,1.0
B0044CPA28,nuts & seeds,1.0
B0044TP0Y4,candy,1.0
B0044UT0O4,candy,1.0
B00450W1QW,meat,1.0
B00451WLYI,coffee,1.0
B00452C1V0,flour & baking mix,1.0
B004579W2Q,coffee,1.0
B0045E0CCI,other,1.0
B0045G8KHA,fruit,1.0
B0045H0CTS,cheese,1.0
B0045H0KYA,honey,1.0
B0045IO2XO,tea,1.0
B0045IO37Y,drink,1.0
B0045KOOXU,other,1.0
B0045OTOWM,pet food,1.0
B0045TEG2K,bread,1.0
B0045XE32E,cereal,0.25
B0045Z6K50,coffee,1.0
B00469QW58,other,1.0
B0046H53AK,drink,1.0
B0046IEITG,candy,1.0
B0046LXLZU,skin care,1.0
B004724HJM,rice & grain,1.0
B004728MI4,snack,1.0
B004729CVA,snack,1.0
B00472BKSS,biscuit & cookie,1.0
B00472I5A4,snack,1.0
B00473O48K,flour & baking mix,1.0
B004748K70,tea,1.0
B00474ALEU,drink,1.0
B00474CP26,drink,1.0
B00474CSVE,coffee,1.0
B00474JKN8,canned food,1.0
B00474OQWI,coffee,1.0
B00474OR8G,coffee,1.0
B00474VPY0,coffee,1.0
B004754DO8,pet food,1.0
B004770OLM,drink,0.6666666666666666
B004772OWE,coffee,1.0
B004777F3M,coffee,1.0
B004779XNW,coffee,1.0
B004779XSM,coffee,1.0
B0047E2I5U,pet food,1.0
B0047E3GBK,candy,1.0
B0047ORGWK,noodle & pasta,0.5
B0047RQ9M0,coffee,1.0
B0047ZEXM0,supplement,1.0
B00480MKD8,snack,1.0
B00483LG9O,other,1.0
B004868RJ8,coffee,1.0
B0048IISX6,bread,1.0
B0048KD4XS,drink,1.0
B0048KD6Z4,drink,1.0
B0048Z8OCO,pet food,1.0
B00497LSLA,candy,1.0
B0049AQWWM,coffee,1.0
B0049D3X3U,cereal,1.0
B0049D7ICM,rice & grain,1.0
B0049EIUGY,meat,1.0
B0049II9IY,other,1.0
B0049LUEKC,jam & spread,1.0
B0049OPXP0,bread,1.0
B0049OQJXA,drink,1.0
B0049RDI0Y,drink,1.0
B0049ULB78,coffee,1.0
B0049YMBKA,flour & baking mix,1.0
B0049ZCF9G,nut & seeds,1.0
B004A6W57Q,jam & spread,1.0
B004ACQKDK,other,1.0
B004AGBYA0,other,1.0
B004AH7C2S,seasoning & spice,1.0
B004ASBLJ2,snack,1.0
B004AWTR6M,drink,1.0
B004B9L9N8,drink,1.0
B004BBR95I,candy,1.0
B004BCT2JI,snack,0.5
B004BKLHOS,snack,1.0
B004BLOQHC,milk & cream,1.0
B004CH7VYK,candy,1.0
B004CQ5OPO,other,1.0
B004CT1NCY,drink,1.0
B004CWO9Y0,snack,1.0
B004CYLW7A,nuts & seeds,0.5
B004CZURWK,pet food,1.0
B004D1ZM8C,baby food,1.0
B004DAP7KQ,chocolate,1.0
B004DBS2TI,drink,1.0
B004DBT12A,coffee,1.0
B004DBXK8G,other,1.0
B004DE60QM,snack,1.0
B004DN7MI8,seasoning & spice,1.0
B004DN9LCS,coffee,1.0
B004E4EBMG,tea,0.5
B004E4FUHG,drink,1.0
B004E4HUMY,tea,0.5
B004EAGP74,oil & vinegar,0.5
B004EDZ87Y,tea,0.5
B004EE0TYK,coffee,1.0
B004EE2UR4,coffee,1.0
B004EEW2HW,tea,1.0
B004EKBH7W,supplement,1.0
B004EKO2HE,nuts & seeds,1.0
B004ET5TP4,coffee,1.0
B004ET9OLY,cheese,1.0
B004EVNB6Q,jam & spread,1.0
B004EWT89O,seasoning & spice,1.0
B004F1LNDI,honey,1.0
B004F4990E,snack,1.0
B004FDW4HU,candy,1.0
B004FEJ968,snack,1.0
B004FELBH8,snack,1.0
B004FEN3GA,cheese,0.5
B004FEN3GK,snack,1.0
B004FGTEP2,coffee,1.0
B004FGUYWY,coffee,1.0
B004FGWU9O,coffee,1.0
B004G1WFH0,rice & grain,1.0
B004G5ZYOW,dried fruit,0.5
B004G5ZYVA,pet food,1.0
B004GB6ZGC,candy,1.0
B004GU3YXU,noodle & pasta,1.0
B004GW6MLY,supplement,1.0
B004GW6O9E,nuts & seeds,0.25
B004GWEBBC,pet food,1.0
B004H10F44,tea,1.0
B004HK60VM,drink,0.5
B004HOLD4W,snack,0.5
B004HOLD60,snack,1.0
B004HOLD92,snack,1.0
B004HOOZEW,candy,1.0
B004HOQDK6,seasoning & spice,1.0
B004HOQE64,drink,0.5
B004HOQELO,snack,1.0
B004HOSGWE,snack,1.0
B004HYAIES,coffee,1.0
B004HYH8PK,pet food,1.0
B004HYH8PU,pet food,1.0
B004HYH8Q4,pet food,1.0
B004HYW5JO,flour & baking mix,1.0
B004HZEAPK,drink,1.0
B004I2IEPE,candy,1.0
B004I5FCUG,drink,1.0
B004I9WPTI,candy,1.0
B004IAIH5S,cereal,1.0
B004IGGGUA,seasoning & spice,1.0
B004IJHY4Y,snack,1.0
B004IJJQK4,snack,1.0
B004IN4LLO,pet food,1.0
B004IRCHKW,coffee,1.0
B004IV73VQ,coffee,1.0
B004IXYLJ6,drink,0.5
B004J04DRI,tea,1.0
B004JGQ15E,snack,1.0
B004JGQ15Y,candy,1.0
B004JGQ16I,snack,1.0
B004JQR6DK,coffee,1.0
B004JRKEH4,sauce & dressing,0.8
B004JRMG98,sauce & dressing,0.3333333333333333
B004JRO1S2,sauce & dressing,1.0
B004JRSAJS,soup,1.0
B004JRXZKM,drink,1.0
B004K07LQM,drink,1.0
B004K3EOFU,chocolate,1.0
B004KAT9HQ,other,1.0
B004KC23U4,candy,1.0
B004KENQOY,candy,1.0
B004L44PHU,supplement,1.0
B004L5NFT8,snack,1.0
B004LB7A5W,candy,1.0
B004LDEYFE,cake & pastry,1.0
B004LJM08Q,candy,1.0
B004LKY7NG,other,1.0
B004LKZWNU,cereal,1.0
B004LL97EO,snack,1.0
B004LLD27M,pet food,1.0
B004LQRQL0,candy,1.0
B004LS830Q,dried fruit,1.0
B004LWL9ZS,snack,1.0
B004LWP5YE,dried fruit,1.0
B004M16MX2,noodle & pasta,1.0
B004M5XUGK,coffee,1.0
B004M62D5S,coffee,1.0
B004M63EI8,coffee,1.0
B004M6FNK0,drink,1.0
B004M8G0SC,other,1.0
B004M8J9Y4,coffee,1.0
B004M8KYCK,coffee,1.0
B004M8MSAQ,other,1.0
B004MA3J8Y,pet food,1.0
B004MC0CNW,nut & seeds,1.0
B004MDQSDO,noodle & pasta,1.0
B004MNH6Y4,tea,1.0
B004MZ40DW,pet food,1.0
B004N5C7FE,snack,1.0
B004N5FG5W,milk & cream,1.0
B004N5KUO4,candy,1.0
B004NC82MY,drink,1.0
B004NC9G9M,tea,1.0
B004NCBZQO,baby food,1.0
B004NDV46E,drink,1.0
B004NJIISK,other,1.0
B004NNEYUC,drink,1.0
B004NNHFZS,snack,1.0
B004NOZRA2,other,1.0
B004NRTVXI,coffee,1.0
B004NZ0JIQ,coffee,1.0
B004O5Y59O,coffee,1.0
B004OA8SMO,other,1.0
B004OAZ36I,milk & cream,1.0
B004OBELOM,coffee,1.0
B004OCIUDO,flour & baking mix,1.0
B004OCK2Z8,cake & pastry,1.0
B004OLKF60,coffee,1.0
B004OLKF6K,coffee,1.0
B004OPJEUE,coffee,1.0
B004OQBC8K,tea,1.0
B004OQJQ2O,sauce & dressing,1.0
B004OV6X6Q,snack,1.0
B004OVWQDA,drink,1.0
B004OW342G,drink,1.0
B004P4POZ8,drink,0.5
B004P4TL8E,other,1.0
B004P7R9Z8,biscuit & cookie,1.0
B004P7V8XW,cheese,1.0
B004PDIRDA,dried fruit,1.0
B004PELXC6,snack,1.0
B004PR2OYE,tea,1.0
B004PWRO8U,candy,1.0
B004PX9JPU,snack,1.0
B004Q3LBTG,seasoning & spice,1.0
B004Q3UQFQ,sauce & dressing,1.0
B004Q6VZHQ,other,1.0
B004Q70FAI,drink,1.0
B004Q9QIPM,other,1.0
B004QDA8WC,coffee,0.5
B004QQA1U8,nuts & seeds,1.0
B004QWW2GI,snack,1.0
B004QZKZ0A,dried fruit,1.0
B004R2D81U,pet food,1.0
B004R72WAS,candy,1.0
B004R7N8GA,candy,1.0
B004R8L71W,noodle & pasta,0.5
B004R8SG20,snack,1.0
B004R9GFJU,seasoning & spice,1.0
B004RCLQOG,other,1.0
B004RUGYIQ,other,1.0
B004RZ63KK,drink,1.0
B004S0332A,sugar & sweetener,1.0
B004SBEHFQ,other,1.0
B004SCR3W4,pet food,1.0
B004SEOUU0,biscuit & cookie,1.0
B004SI9AWY,oil & vinegar,1.0
B004SKOGHG,candy,1.0
B004SKVWO6,baby food,1.0
B004SPDI3Y,candy,1.0
B004SRFYMK,drink,0.42857142857142855
B004SRH2B6,drink,0.8571428571428571
B004T3QMD8,coffee,0.6666666666666666
B004TES39I,snack,1.0
B004TJD758,nuts & seeds,1.0
B004TJF3BE,coffee,1.0
B004TMBOGO,drink,1.0
B004TPKAN4,snack,1.0
B004TPWRQW,noodle & pasta,1.0
B004TPWSB6,noodle & pasta,1.0
B004U43ZO0,snack,1.0
B004U49QU2,chocolate,1.0
B004U49QVG,snack,1.0
